storeId,storeName,regionGroup,city,district,address,phone,gmbStatus,gmbOrderingStatus,hasAnyOrderingSystem,hasGmbOrderingSystem,allSourceSystems,gmbSystems,pickupProviders,deliveryProviders,officialSourceUrl,officialStoreUrl,gmbUrl,evidenceLinks,manualReviewReason
teamagichand-tw-258,林園忠孝西店,南部,高雄市,林園區,高雄市林園區忠孝西路27號,07-6420666,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%9E%97%E5%9C%92%E5%BF%A0%E5%AD%9D%E8%A5%BF%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%9E%97%E5%9C%92%E5%8D%80%E5%BF%A0%E5%AD%9D%E8%A5%BF%E8%B7%AF27%E8%99%9F&hl=zh-TW&sei=9nU-avEc76C-vQ_GvLSJDQ,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-259,林園昭明店,南部,高雄市,林園區,高雄市林園區林內路156號,07-6416800,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%9E%97%E5%9C%92%E6%98%AD%E6%98%8E%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%9E%97%E5%9C%92%E5%8D%80%E6%9E%97%E5%85%A7%E8%B7%AF156%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-260,林園中芸店,南部,高雄市,林園區,高雄市林園區中芸三路1號,07-6436555,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%9E%97%E5%9C%92%E4%B8%AD%E8%8A%B8%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%9E%97%E5%9C%92%E5%8D%80%E4%B8%AD%E8%8A%B8%E4%B8%89%E8%B7%AF1%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-261,林園北店,南部,高雄市,林園區,高雄市林園區林園北路431號,07-6410999,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%9E%97%E5%9C%92%E5%8C%97%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%9E%97%E5%9C%92%E5%8D%80%E6%9E%97%E5%9C%92%E5%8C%97%E8%B7%AF431%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-262,林園東林店,南部,高雄市,林園區,高雄市林園區東林東路8號,07-6415666,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%9E%97%E5%9C%92%E6%9D%B1%E6%9E%97%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%9E%97%E5%9C%92%E5%8D%80%E6%9D%B1%E6%9E%97%E6%9D%B1%E8%B7%AF8%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-263,大舍西店,南部,高雄市,梓官區,高雄市梓官區大舍西路14號,07-6170555,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%A4%A7%E8%88%8D%E8%A5%BF%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A2%93%E5%AE%98%E5%8D%80%E5%A4%A7%E8%88%8D%E8%A5%BF%E8%B7%AF14%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-264,蚵寮中正店,南部,高雄市,梓官區,高雄市梓官區中正路111之1號,07-6170104,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E8%9A%B5%E5%AF%AE%E4%B8%AD%E6%AD%A3%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A2%93%E5%AE%98%E5%8D%80%E4%B8%AD%E6%AD%A3%E8%B7%AF111%E4%B9%8B1%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-265,梓官二店,南部,高雄市,梓官區,高雄市梓官區中崙路320號,07-6106510,confirmed,confirmed,True,True,foodpanda,foodpanda,foodpanda,foodpanda,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%A2%93%E5%AE%98%E4%BA%8C%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A2%93%E5%AE%98%E5%8D%80%E4%B8%AD%E5%B4%99%E8%B7%AF320%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%A2%93%E5%AE%98%E4%BA%8C%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A2%93%E5%AE%98%E5%8D%80%E4%B8%AD%E5%B4%99%E8%B7%AF320%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtyWUc0bTJTTkI2dEZGYkI5TFZxMU96RTJ3V0pyWmE1N0VaTE1ZT0VtSFhPdWNDQmRRSGl1X3JZV1F4YkJxTjJDZUF0LWd0QlZONERuUlNRNjhtRDg0elUzbV9CRzlBWm00bGJ0cG0wVnZURjA5bUJnEhdRMUUtYXNPUEg0aVZ2cjBQenEzMHVBZxoiQURzcjlmU2RBTmFaVlVoOFhRUXF4ZUJnaEUySlZydHd1ZxIEODEyNBoBMyoAMAA4AUAAGCog-beR7w5KAhAB,Human-paced Google Order re-check opened the blue order flow and explicitly read pickup/delivery modes.
teamagichand-tw-266,蚵寮店,南部,高雄市,梓官區,高雄市梓官區禮仁路11號,07-6171859,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E8%9A%B5%E5%AF%AE%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A2%93%E5%AE%98%E5%8D%80%E7%A6%AE%E4%BB%81%E8%B7%AF11%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-267,楠梓樂群店,南部,高雄市,楠梓區,高雄市楠梓區樂群路92之1號,07-3644915,confirmed,confirmed,True,True,foodpanda,foodpanda,foodpanda,foodpanda,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%A5%A0%E6%A2%93%E6%A8%82%E7%BE%A4%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E6%A8%82%E7%BE%A4%E8%B7%AF92%E4%B9%8B1%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%A5%A0%E6%A2%93%E6%A8%82%E7%BE%A4%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E6%A8%82%E7%BE%A4%E8%B7%AF92%E4%B9%8B1%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExfYTZQOXc0Z2hwZ0xsbnZCaWVqSVQ4WVROT3Q4RHJyeGlVX0NLMjk4SW8yTzB3RVZ2a1ZadDBnQ20tTDc2a3dHNE9WVVZmNmdkU252TzBhS3VvcnU3MUFybk0tNVloUUw4TGRlazNhUnJ6VHNQNm1FEhdXbEUtYXBIU0pQeWl2cjBQbkxuMDBBcxoiQURzcjlmUmpSRzdaZTR4andjWFhsb0RBMWczRWV0aHE4dxIEODEyNBoBMyoAMAA4AUAAGCogp--30g1KAhAB,Human-paced Google Order re-check opened the blue order flow and explicitly read pickup/delivery modes.
teamagichand-tw-268,楠梓右昌店,南部,高雄市,楠梓區,高雄市楠梓區右昌街738號,07-3630808,confirmed,confirmed,True,True,foodpanda,foodpanda,foodpanda,foodpanda,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%A5%A0%E6%A2%93%E5%8F%B3%E6%98%8C%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E5%8F%B3%E6%98%8C%E8%A1%97738%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%A5%A0%E6%A2%93%E5%8F%B3%E6%98%8C%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E5%8F%B3%E6%98%8C%E8%A1%97738%E8%99%9F&hl=zh-TW#sv=CAESzAEKuAEStQEKd0FKaVQ0dEozVUV1UlktSlZ0SjY5eHFKXzNINTZad0dvaVg1RkZ6ZVVNMm9CdXJwcFNwTnFoQUJNTTFSSWhpWEt3WVNBRndRTnMxLVozWXQ0M0RCRTByT0NOSTM5cHZsdGF4X2pRVTdiRzdIWVVuX3FVVVY0MGM4EhZjMUUtYXBXVkc4Q1B2cjBQNHZXQ1VRGiJBRHNyOWZUZno1eHRIbkVWQzN6dFVINUloUlF6NTR5ZnFnEgQ4MTI0GgEzKgAwADgBQAAYKiCb55H3CUoCEAE,Human-paced Google Order re-check opened the blue order flow and explicitly read pickup/delivery modes.
teamagichand-tw-269,楠梓德中店,南部,高雄市,楠梓區,高雄市楠梓區德中路77號,07-3613773,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%A5%A0%E6%A2%93%E5%BE%B7%E4%B8%AD%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E5%BE%B7%E4%B8%AD%E8%B7%AF77%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-270,楠梓後昌店,南部,高雄市,楠梓區,高雄市楠梓區後昌路921號,07-3631116,confirmed,confirmed,True,True,foodpanda,foodpanda,foodpanda,foodpanda,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%A5%A0%E6%A2%93%E5%BE%8C%E6%98%8C%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E5%BE%8C%E6%98%8C%E8%B7%AF921%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%A5%A0%E6%A2%93%E5%BE%8C%E6%98%8C%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E5%BE%8C%E6%98%8C%E8%B7%AF921%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElueHliNXFpY21aWUtTMlZYRkVxZUtlY2F0Tm0weU5tTTU2WE5xblFIMWxDRVBobGN3S04tTS1TSnhXN2dxQkRNbXNPY3NMZ056dkFTcWJzbFluamZDcUhfa3YyWGUwaVJiNWZ1MkZUWWg4WUxPLVNZEhdpbEUtYXRhX0R0aW92cjBQdG92dnVBZxoiQURzcjlmVFJkNjZnZVFEZXBYQWVoSFdBVUs5emdBNnVldxIEODEyNBoBMyoAMAA4AUAAGCogvbG6_ghKAhAB,Human-paced Google Order re-check opened the blue order flow and explicitly read pickup/delivery modes.
teamagichand-tw-271,元帥廟店,南部,高雄市,楠梓區,高雄市楠梓區三山街2之1號,07-3600513,confirmed,confirmed,True,True,foodpanda,foodpanda,foodpanda,foodpanda,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%85%83%E5%B8%A5%E5%BB%9F%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E4%B8%89%E5%B1%B1%E8%A1%972%E4%B9%8B1%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%85%83%E5%B8%A5%E5%BB%9F%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E4%B8%89%E5%B1%B1%E8%A1%972%E4%B9%8B1%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpkTUxpYXBJWU55aTFROXNLMjJKSktpS1lBbkxYdVFVV2YyQkxuYVVscHZyZHBxZGY0NllUM1BYYnotS2lMbERtZ0Z2ZzZXRWNKaUpZeFdTd3ZPbi1QelRQNzFMUTloR0lxY3AzNE5nZmZLUVBiWUFjEhdubEUtYXNTQk9xM1oxZThQNzViYTZBNBoiQURzcjlmVGNDOEZCSl9rRnNnTloybHg1WnJvTkRRYW9sdxIEODEyNBoBMyoAMAA4AUAAGCog7qPuzwZKAhAB,Human-paced Google Order re-check opened the blue order flow and explicitly read pickup/delivery modes.
teamagichand-tw-272,德賢店,南部,高雄市,楠梓區,高雄市楠梓區德賢路201號,07-3627966,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E5%BE%B7%E8%B3%A2%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E5%BE%B7%E8%B3%A2%E8%B7%AF201%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-273,旗楠店,南部,高雄市,楠梓區,高雄市楠梓區旗楠路857之1號,07-3519698,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%97%97%E6%A5%A0%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E6%97%97%E6%A5%A0%E8%B7%AF857%E4%B9%8B1%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-274,楠梓土庫店,南部,高雄市,楠梓區,高雄市楠梓區土庫二路209號,07-3558383,confirmed,confirmed,True,True,foodpanda,foodpanda,foodpanda,foodpanda,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%A5%A0%E6%A2%93%E5%9C%9F%E5%BA%AB%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E5%9C%9F%E5%BA%AB%E4%BA%8C%E8%B7%AF209%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%A5%A0%E6%A2%93%E5%9C%9F%E5%BA%AB%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E5%9C%9F%E5%BA%AB%E4%BA%8C%E8%B7%AF209%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtTcDBjNTlHWXplcHB0cVpyUmpuMFhsdnhvNXRUYTlURnFUdm9jdkZCS3Z1dDNvZERkVGNOX0ZlOFIxNkpMTFVHcFlSSmZmdG9wNXVCYTFKREczSE1rVkxRcFZKLTdUVDhISzBmUE1mUzNjalJWV3VJEhd0RkUtYXNMd0hzSHgxZThQNVpqWnNBWRoiQURzcjlmU283cHB4MlZUVG9qNVRaM2VXQ0xjZmtnMXdodxIEODEyNBoBMyoAMAA4AUAAGCog2L-K0wJKAhAB,Human-paced Google Order re-check opened the blue order flow and explicitly read pickup/delivery modes.
teamagichand-tw-275,橋頭東林店(PLUS),南部,高雄市,橋頭區,高雄市橋頭區里林東路106號,07-6118371,confirmed,confirmed,True,True,foodpanda,foodpanda,foodpanda,foodpanda,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%A9%8B%E9%A0%AD%E6%9D%B1%E6%9E%97%E5%BA%97%28PLUS%29+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A9%8B%E9%A0%AD%E5%8D%80%E9%87%8C%E6%9E%97%E6%9D%B1%E8%B7%AF106%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%A9%8B%E9%A0%AD%E6%9D%B1%E6%9E%97%E5%BA%97%28PLUS%29+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A9%8B%E9%A0%AD%E5%8D%80%E9%87%8C%E6%9E%97%E6%9D%B1%E8%B7%AF106%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExmRkpXQjF6YzFEZy1VVm5PV0VESHhBMTdraFZYWHd5RGNtc1N5cUpIbmRKVWZRSGp4TjEzNlN4ZE1Wb1hmaGZETGIxeE1kQUxhcG9iOWU1Q1Nkc1pSNDNZOXFEZjUxaWhrcFVxd3hTb2VOZGpZTUQwEhd5VkUtYXNyNUZ1NnB2cjBQdkp5MXNRNBoiQURzcjlmUm1sODZVY2Z5QmYySU1YRm1xc3AtMVVNWlpsdxIEODEyNBoBMyoAMAA4AUAAGCogpqyM4gFKAhAB,Human-paced Google Order re-check opened the blue order flow and explicitly read pickup/delivery modes.
teamagichand-tw-276,甲圍店,南部,高雄市,橋頭區,高雄市橋頭區甲圍路71號,07-6131839,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E7%94%B2%E5%9C%8D%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A9%8B%E9%A0%AD%E5%8D%80%E7%94%B2%E5%9C%8D%E8%B7%AF71%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-277,白樹店,南部,高雄市,橋頭區,高雄市橋頭區隆豐路3之11號,07-6118485,confirmed,confirmed,True,True,foodpanda,foodpanda,foodpanda,foodpanda,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E7%99%BD%E6%A8%B9%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A9%8B%E9%A0%AD%E5%8D%80%E9%9A%86%E8%B1%90%E8%B7%AF3%E4%B9%8B11%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E7%99%BD%E6%A8%B9%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A9%8B%E9%A0%AD%E5%8D%80%E9%9A%86%E8%B1%90%E8%B7%AF3%E4%B9%8B11%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtFSmxuUVVlT2E5V2R3dUJKeGs3ZEFHejZWQ0dORk9mTGRrOEVabEtnUnhFemZxeGFjTGJrWm04MHVjY0hpV1Fjakg4REpCbkx2MHl6QzRYMGNkUklJZWdoNFRkQ1ZNXzZRekpOVnpEM2t0UVM0OGNJEhc0RkUtYXMyT0VkaW92cjBQdG92dnVBZxoiQURzcjlmUTV4dzl4WmJZdF8yOXZySm9sQ01EdUdpZ25PdxIEODEyNBoBMyoAMAA4AUAAGCogofjk7w9KAhAB,Human-paced Google Order re-check opened the blue order flow and explicitly read pickup/delivery modes.
teamagichand-tw-278,永安維新店,南部,高雄市,永安區,高雄市永安區維新路137號,07-6913121,confirmed,no_gmb_order_button,False,False,,,,,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E6%B0%B8%E5%AE%89%E7%B6%AD%E6%96%B0%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%B0%B8%E5%AE%89%E5%8D%80%E7%B6%AD%E6%96%B0%E8%B7%AF137%E8%99%9F&hl=zh-TW,,"Named GMB profile was verified after rejecting address-only or embedded Maps leads, but no blue Google Order entry was visible during the re-check."
teamagichand-tw-279,高雄永安店,南部,高雄市,永安區,高雄市永安區保寧里保安路128之1號,07-6915825,confirmed,confirmed,True,True,foodpanda,foodpanda,,foodpanda,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.teamagichand.com.tw/store/?index_m_id=1&city=%E9%AB%98%E9%9B%84%E5%B8%82,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E9%AB%98%E9%9B%84%E6%B0%B8%E5%AE%89%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%B0%B8%E5%AE%89%E5%8D%80%E4%BF%9D%E5%AF%A7%E9%87%8C%E4%BF%9D%E5%AE%89%E8%B7%AF128%E4%B9%8B1%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=%E8%8C%B6%E4%B9%8B%E9%AD%94%E6%89%8B+%E9%AB%98%E9%9B%84%E6%B0%B8%E5%AE%89%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%B0%B8%E5%AE%89%E5%8D%80%E4%BF%9D%E5%AF%A7%E9%87%8C%E4%BF%9D%E5%AE%89%E8%B7%AF128%E4%B9%8B1%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtmS1dwSGxwUHhfV25PZUNYMTdpdkhYMFRiUTFpQjB5VmtSejFWQTFibVJuZ0txbS1OTjhKczc0UW1NWHI5QTBtYlRWMFByS2tlS1h1VkY1dDhuZTNlUklmamo1UnlkaTZtWlAySTdSLURsUEI5ZWpVEhczSFUtYXJmeUI1WGYxZThQOTdHYThRaxoiQURzcjlmVGQ5RlMzQmx6djBTMjdGZGFTQnk3ODkxaU82URIEODEyNBoBMyoAMAA4AUAAGCogl4TusAdKAhAB,Human-paced Google Order re-check opened the blue order flow and explicitly read pickup/delivery modes.
