storeId,platformStoreId,storeName,regionGroup,city,district,address,phone,hours,gmbStatus,gmbOrderingStatus,hasAnyOrderingSystem,hasGmbOrderingSystem,gmbPickupProviders,gmbDeliveryProviders,allSourceSystems,gmbSystems,officialSourceUrl,officialStoreUrl,gmbUrl,gmbOrderPanelUrl,manualReviewReason
coco-tw-247,11431,潭子勝利店,中部,台中市,潭子區,台中市潭子區勝利路139號,04-25320006,10:00:00-20:45:00,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/11431,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%BD%AD%E5%AD%90%E5%8B%9D%E5%88%A9%E5%BA%97+%E5%8F%B0%E4%B8%AD%E5%B8%82%E6%BD%AD%E5%AD%90%E5%8D%80%E5%8B%9D%E5%88%A9%E8%B7%AF139%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%BD%AD%E5%AD%90%E5%8B%9D%E5%88%A9%E5%BA%97+%E5%8F%B0%E4%B8%AD%E5%B8%82%E6%BD%AD%E5%AD%90%E5%8D%80%E5%8B%9D%E5%88%A9%E8%B7%AF139%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExoTVk4azFadzB4ZXRibjJaRG95U3JWek1EdkFnZklfOU5MMnRvSDIxb2JHZk81UHZ4NDFPQUdyYS16OVMzbU5ZZlVReTFWeV9PM21yajNBTU1jRGdaUGNxczVSWHF5enA5NFFsY1FsU2VONDE5WFBzEhdmc3c2YXB5dUV1SFkxZThQMXRpUW9BOBoiQURzcjlmUmNZM3lhNW9semJpZzUwb0kxcUplaE9zRmJKURIEODEyNBoBMyoAMAA4AUAAGCogiMnU0AVKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-248,11530,石牌商城店,北部,台北市,北投區,台北市北投區裕民三路1號,02-28230082,10:00:00-21:45:00,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/11530,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E7%9F%B3%E7%89%8C%E5%95%86%E5%9F%8E%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%8C%97%E6%8A%95%E5%8D%80%E8%A3%95%E6%B0%91%E4%B8%89%E8%B7%AF1%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E7%9F%B3%E7%89%8C%E5%95%86%E5%9F%8E%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%8C%97%E6%8A%95%E5%8D%80%E8%A3%95%E6%B0%91%E4%B8%89%E8%B7%AF1%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtqVFl4dndYbGd3ZGZ6ZGphdW5RQkFZN2lMakJvcjVXQUQ2SmNmOEs4SDRMU1F0LTNPT0lTOWVnSXhMTHN5TC1VOFRCTkR4TmdncmhBRU9PN1hGTkVqLTlJeGFXNFZFdzZDZWVMc3M5SHZCa1p3bGZNEhdsc3c2YXA3a0gtM1gxZThQLXVldS1BOBoiQURzcjlmUWZ5Qk9yUXEyd3dlWERoQ0xqemxDcDVHSlc0URIEODEyNBoBMyoAMAA4AUAAGCogto7HswpKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-249,11653,蘇澳店,東部,宜蘭縣,蘇澳鎮,宜蘭縣蘇澳鎮中山路一段76號,03-9951058,10:00:00-21:45:00,confirmed,confirmed,True,True,,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/11653,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E8%98%87%E6%BE%B3%E5%BA%97+%E5%AE%9C%E8%98%AD%E7%B8%A3%E8%98%87%E6%BE%B3%E9%8E%AE%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%B8%80%E6%AE%B576%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E8%98%87%E6%BE%B3%E5%BA%97+%E5%AE%9C%E8%98%AD%E7%B8%A3%E8%98%87%E6%BE%B3%E9%8E%AE%E4%B8%AD%E5%B1%B1%E8%B7%AF%E4%B8%80%E6%AE%B576%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElmb00wTTZSZU5xS3c5NVBkVXdaM0FGSmV1N19XQnZyQ0ROQ1BUT3ZheUFWc1hCM2M0Z3pTVU5WejZYS21XWWlrVnE2a3h3Vm5YS1IxLU5RZVQzZk5veFNEQ0JuV3M2WHJ3LVNpSWhvbm15TWpnclJVEhdxOHc2YXYyRUxZaVJ2cjBQNnFXQm1BURoiQURzcjlmUUo0bVNNZi1SZE52NU1xX2FtbG5Ec0hKay1hZxIEODEyNBoBMyoAMAA4AUAAGCogtMWVog5KAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-250,11769,新中北店,北部,桃園市,中壢區,桃園市中壢區新中北路二段481號,03-4336162,10:15:00-21:30:00,confirmed,confirmed,True,True,foodpanda; Nidin,foodpanda; Uber Eats; Nidin,Nidin; Uber Eats; foodpanda,Nidin; Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/11769,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%96%B0%E4%B8%AD%E5%8C%97%E5%BA%97+%E6%A1%83%E5%9C%92%E5%B8%82%E4%B8%AD%E5%A3%A2%E5%8D%80%E6%96%B0%E4%B8%AD%E5%8C%97%E8%B7%AF%E4%BA%8C%E6%AE%B5481%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%96%B0%E4%B8%AD%E5%8C%97%E5%BA%97+%E6%A1%83%E5%9C%92%E5%B8%82%E4%B8%AD%E5%A3%A2%E5%8D%80%E6%96%B0%E4%B8%AD%E5%8C%97%E8%B7%AF%E4%BA%8C%E6%AE%B5481%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExQOEUyMDNLaFJMZnN5empxUkdfbWpqMGVMNXBuSzIxb3A1dEFxQjZPWl9lU09VY01QRnIxVkVfVWNxc3pndURVR3ZuT0xNaVJmTGx1VG9KUFF4aEdfelh1RzUzLTBLVUFQZkNPeG1vOFpPZFkwVEJ3Ehd4Y3c2YXNxX0RxZWsxZThQOGYyTTBBOBoiQURzcjlmVF94dmN6T3c4d2NxdUh4RkJaZlAtdEoxMk9TQRIEODEyNBoBMyoAMAA4AUAAGCogiNP1rghKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-251,12756,基隆中船店,北部,基隆市,中正區,基隆市中正區中船路60號,02-24281006,10:30:00-20:00:59,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/12756,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%9F%BA%E9%9A%86%E4%B8%AD%E8%88%B9%E5%BA%97+%E5%9F%BA%E9%9A%86%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E4%B8%AD%E8%88%B9%E8%B7%AF60%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%9F%BA%E9%9A%86%E4%B8%AD%E8%88%B9%E5%BA%97+%E5%9F%BA%E9%9A%86%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E4%B8%AD%E8%88%B9%E8%B7%AF60%E8%99%9F&hl=zh-TW#sv=CAESzAEKuAEStQEKd0FKaVQ0dEtsUDNIa0UzbTl0U2ZVMXpKUVJfMDFrZFRTejBxbnBBVHN6YXFWaF85ODJMZjhDUG9OOUxfRVh5NzQtRW44b0Q0SDVQR3B6bHBsdWh4WHE3UjU4VHlfZTgzSjhwVVlFNVJqVVl4TmhpYzBzcGV0ck1ZEhYyY3c2YXJlZ0J1T0l2cjBQZzl2WUdBGiJBRHNyOWZSb04zWlU1YVRPdUYyZUFram4tczhjVFNucnRBEgQ4MTI0GgEzKgAwADgBQAAYKiCBtIqlCkoCEAE,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-252,13771,苗栗三義店,北部,苗栗縣,三義鄉,苗栗縣三義鄉中正路168號,037-870587,09:30:00-21:00:00,confirmed,unavailable_or_blocked,True,False,,,Nidin,,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/13771,https://share.google/tclKdT80ocdMoW9LO,,"Named GMB and Google Order audit timed out after 150s; kept as a coverage gap, not as no-ordering evidence. Latest rerun used fixed exact order-button click handling and 取貨/運送 mode mapping; Google Order providers still were not readable."
coco-tw-253,13867,松山壹號店,北部,台北市,信義區,台北市信義區松山路11號,02-27420858,11:00:00-21:00:00,confirmed,confirmed,True,True,foodpanda,foodpanda,Nidin; foodpanda,foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/13867,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%9D%BE%E5%B1%B1%E5%A3%B9%E8%99%9F%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E4%BF%A1%E7%BE%A9%E5%8D%80%E6%9D%BE%E5%B1%B1%E8%B7%AF11%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%9D%BE%E5%B1%B1%E5%A3%B9%E8%99%9F%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E4%BF%A1%E7%BE%A9%E5%8D%80%E6%9D%BE%E5%B1%B1%E8%B7%AF11%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEloU0RuMW5tWnl5MndaMGs3bHh4OHQwLTZrMEJadmxMaDFTMHNhbDdfWnliWWxFM25tVV9HUzc4SXNvcWQ5ZDBvMEpjYlRQUWNDWTJNMnJxMmhXRmwzUG5fLVo3UWE5QVNZNjlsVExBSWRRNGNDSmRBEhdhTTA2YXFtbUthem0xZThQcVBpMTRBdxoiQURzcjlmVGZIOWhzOWoyRDE2WkM0TnVhZU1qVldCNWNqQRIEODEyNBoBMyoAMAA4AUAAGCograzQzwtKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-254,14116,捷運北車2店,北部,台北市,中正區,台北市中正區忠孝西路一段49號,02-23111322,10:30:00-22:00:00,confirmed,unavailable_or_blocked,True,False,,,Nidin,,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/14116,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%8D%B7%E9%81%8B%E5%8C%97%E8%BB%8A2%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E5%BF%A0%E5%AD%9D%E8%A5%BF%E8%B7%AF%E4%B8%80%E6%AE%B549%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%8D%B7%E9%81%8B%E5%8C%97%E8%BB%8A2%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E6%AD%A3%E5%8D%80%E5%BF%A0%E5%AD%9D%E8%A5%BF%E8%B7%AF%E4%B8%80%E6%AE%B549%E8%99%9F&hl=zh-TW,"Named GMB and Google Order audit timed out after 150s; kept as a coverage gap, not as no-ordering evidence. Latest rerun used fixed exact order-button click handling and 取貨/運送 mode mapping; Google Order providers still were not readable."
coco-tw-255,14302,忠孝復興店,北部,台北市,大安區,台北市大安區忠孝東路四段52號B1,02-27211229,10:00:00-21:30:00,confirmed,confirmed,True,True,foodpanda,foodpanda,Nidin; foodpanda,foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/14302,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%BF%A0%E5%AD%9D%E5%BE%A9%E8%88%88%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E5%BF%A0%E5%AD%9D%E6%9D%B1%E8%B7%AF%E5%9B%9B%E6%AE%B552%E8%99%9FB1&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%BF%A0%E5%AD%9D%E5%BE%A9%E8%88%88%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E5%A4%A7%E5%AE%89%E5%8D%80%E5%BF%A0%E5%AD%9D%E6%9D%B1%E8%B7%AF%E5%9B%9B%E6%AE%B552%E8%99%9FB1&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEp6dzNCQkVaV0N1anRfSVdIbkEyVnhhSXRDbjZqOWVfRjZvNy1NN296VnNVZFUxYVZKQnluY2JRejVMZ3JyWERpZDZYV1R1SlFGV19uTkhCQTQ5ZjhYUTBOa0VYLWFNdG1TbG9yYnRvR1gySG1CUm1REhctYzA2YXRXVU5lS2x2cjBQNXBYQXdBURoiQURzcjlmUUdhXzZnd1h1d3ZFdDRXS3hERE9XN2xzZVo0ZxIEODEyNBoBMyoAMAA4AUAAGCogw9G7_gpKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-256,15556,觀音甘泉店,北部,桃園市,觀音區,桃園市觀音區中山路25號,03-4731880,09:30:00-20:00:59,confirmed,confirmed,True,True,foodpanda,foodpanda,Nidin; foodpanda,foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/15556,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E8%A7%80%E9%9F%B3%E7%94%98%E6%B3%89%E5%BA%97+%E6%A1%83%E5%9C%92%E5%B8%82%E8%A7%80%E9%9F%B3%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF25%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E8%A7%80%E9%9F%B3%E7%94%98%E6%B3%89%E5%BA%97+%E6%A1%83%E5%9C%92%E5%B8%82%E8%A7%80%E9%9F%B3%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF25%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpBdTYzSENVQkNZRXNTYlpmYlRSamc2aUtWQ3RCcnl1SEZfc0lhQ0dVdXYzZWJWNkR4NVJWUlZjSkhHUHUtV3IxdU41cUZsbF9fblg0NDZUTUFwU3BXZFVDUnk4Sl93Vll6SE1CTjlTWDIxQWVaTWdFEhdGTTQ2YW8zZE5NaTh2cjBQeXBLZjBRMBoiQURzcjlmUjdEdkNTSDF1STV0bzEtR3NTZncxY2ZFdm1zQRIEODEyNBoBMyoAMAA4AUAAGCog8KjLrA9KAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-257,15847,台北南京店,北部,台北市,松山區,台北市松山區南京東路三段285號1F,02-27198066,10:00:00-21:00:00,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/15847,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%8F%B0%E5%8C%97%E5%8D%97%E4%BA%AC%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E6%9D%BE%E5%B1%B1%E5%8D%80%E5%8D%97%E4%BA%AC%E6%9D%B1%E8%B7%AF%E4%B8%89%E6%AE%B5285%E8%99%9F1F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%8F%B0%E5%8C%97%E5%8D%97%E4%BA%AC%E5%BA%97+%E5%8F%B0%E5%8C%97%E5%B8%82%E6%9D%BE%E5%B1%B1%E5%8D%80%E5%8D%97%E4%BA%AC%E6%9D%B1%E8%B7%AF%E4%B8%89%E6%AE%B5285%E8%99%9F1F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpLZ3FwMng4bWJBQUJSenJwNEtIR3FLVUhTUEJYOE5aNVYxMjh2ajRFM1J1N0w2WWhoQldwRlF1RkZXVFZkSlpVcjhWS1ZLMHhQb1BfNWxzcEJ3TEt0ellFcnRvc01jdHBJYmhheFppVVFmRlVVbEk4EhdMTTQ2YXF6V0JPaWl2cjBQcmFDNC1RaxoiQURzcjlmU0J1UElRYi1MWURuTlF1VjI1QVNtRUhxbmJ5URIEODEyNBoBMyoAMAA4AUAAGCogueu4sQdKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-258,15856,彰化和美店,中部,彰化縣,和美鎮,彰化縣和美鎮彰美路五段336號,04-7561389,10:10:00-21:00:00,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/15856,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%BD%B0%E5%8C%96%E5%92%8C%E7%BE%8E%E5%BA%97+%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%92%8C%E7%BE%8E%E9%8E%AE%E5%BD%B0%E7%BE%8E%E8%B7%AF%E4%BA%94%E6%AE%B5336%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%BD%B0%E5%8C%96%E5%92%8C%E7%BE%8E%E5%BA%97+%E5%BD%B0%E5%8C%96%E7%B8%A3%E5%92%8C%E7%BE%8E%E9%8E%AE%E5%BD%B0%E7%BE%8E%E8%B7%AF%E4%BA%94%E6%AE%B5336%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpGckhsSUZyR2UwVng0aGh5OU5ZQjRoOGoxRE5VUjcwNGU2cHVtOU1OeEFSS0k2b1hpWXdpYU0wWDd4dVgtdXdERFZTQ3lzLTBOTWdNdWZERlEzSTVwR2JvSVdpaDhMZHYteEVNemwtZzN2bXY4eUo0EhdRczQ2YXZxQUpaR2d2cjBQcTQ2R3dRbxoiQURzcjlmVHhmZW5YZEc5TXNfVzlVbnotUW8yVF85LXZrQRIEODEyNBoBMyoAMAA4AUAAGCogweC38g5KAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-259,16099,新莊輔大店,北部,新北市,新莊區,新北市新莊區建國一路66號,02-29035099,10:00:00-20:45:59,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/16099,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%96%B0%E8%8E%8A%E8%BC%94%E5%A4%A7%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%96%B0%E8%8E%8A%E5%8D%80%E5%BB%BA%E5%9C%8B%E4%B8%80%E8%B7%AF66%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E6%96%B0%E8%8E%8A%E8%BC%94%E5%A4%A7%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E6%96%B0%E8%8E%8A%E5%8D%80%E5%BB%BA%E5%9C%8B%E4%B8%80%E8%B7%AF66%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExnZDRpQXBxQXZTWTNybkJjZ1k1UXFLQWdDNkxNYm10UzdTbzN4WG5ZTTB6MzN3cnQ1MUN5V1VzdzJHdTRLNDN4TnZPaTRKbnZHQmtsX0NzSHpQRUE3WmZvS1h6dHlrRGM1TEpxd3k3enVPVEJEQ3FBEhdXTTQ2YXEzOUZQN2MxZThQaVpDUnFBZxoiQURzcjlmUmpXTC1zc0RiOXZPdElYU1FsWUtTLTJ1SzVmZxIEODEyNBoBMyoAMAA4AUAAGCog6_ngyQRKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-260,16987,蘆洲永平店,北部,新北市,蘆洲區,新北市蘆洲區永平街24號,02-82856160,10:30:00-21:00:59,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/16987,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E8%98%86%E6%B4%B2%E6%B0%B8%E5%B9%B3%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E8%98%86%E6%B4%B2%E5%8D%80%E6%B0%B8%E5%B9%B3%E8%A1%9724%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E8%98%86%E6%B4%B2%E6%B0%B8%E5%B9%B3%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E8%98%86%E6%B4%B2%E5%8D%80%E6%B0%B8%E5%B9%B3%E8%A1%9724%E8%99%9F&hl=zh-TW#sv=CAESzAEKuAEStQEKd0FKaVQ0dExzd3lVV2VDX0tSeTdjMEFfaGlhbk90VXRPbVJJOXpTQmg5M01BVU9GaVpxLVF1RUNxazVBbW1rb0RVUkk4UTRvSC1lSTdDb212a1NqRHZiTzVlenBwS3hSalJBb3VFUl9RSjdjNjVFVjRQaENYM3prEhZiODQ2YXBUTkRwVG0xZThQck9tR2NBGiJBRHNyOWZTUnd3R2hSMFV1aTVNcnlvbi1TTkFjemJ4QUNREgQ4MTI0GgEzKgAwADgBQAAYKiCVhsO5BUoCEAE,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-261,17525,壯圍店,東部,宜蘭縣,壯圍鄉,宜蘭縣壯圍鄉壯五路294號1樓,03-9370585,10:00:00-21:15:59,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/17525,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%A3%AF%E5%9C%8D%E5%BA%97+%E5%AE%9C%E8%98%AD%E7%B8%A3%E5%A3%AF%E5%9C%8D%E9%84%89%E5%A3%AF%E4%BA%94%E8%B7%AF294%E8%99%9F1%E6%A8%93&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%A3%AF%E5%9C%8D%E5%BA%97+%E5%AE%9C%E8%98%AD%E7%B8%A3%E5%A3%AF%E5%9C%8D%E9%84%89%E5%A3%AF%E4%BA%94%E8%B7%AF294%E8%99%9F1%E6%A8%93&hl=zh-TW#sv=CAESzAEKuAEStQEKd0FKaVQ0dEtpMnphcUl1eG1ocVZZX1BRYzZSQ0VhSDdiWE1SSjFWRHRDemJ3SzhWdGFja19XY2M3RkQxcmhwMUtVaW9jS3VwaWZqM1RBX1RHaXZVLTVPWXgtY0R6b1VBQ2s5NFpJV3puZDNHVTJLYUlGQkxvcjBrEhZnczQ2YXRaY2xjRy12UV9tdzVuUkR3GiJBRHNyOWZTeE5sRkpzckRKcUY5R3REV3JYMFQ5eTZzdTBREgQ4MTI0GgEzKgAwADgBQAAYKiCjzvgmSgIQAQ,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-262,17744,中和建一店,北部,新北市,中和區,新北市中和區建一路157號,(02) 2228-1368,08:15:00-19:15:00,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/17744,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E4%B8%AD%E5%92%8C%E5%BB%BA%E4%B8%80%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%92%8C%E5%8D%80%E5%BB%BA%E4%B8%80%E8%B7%AF157%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E4%B8%AD%E5%92%8C%E5%BB%BA%E4%B8%80%E5%BA%97+%E6%96%B0%E5%8C%97%E5%B8%82%E4%B8%AD%E5%92%8C%E5%8D%80%E5%BB%BA%E4%B8%80%E8%B7%AF157%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExDalAzS1JBYjNPZ21KYjBuUEMtOVRWRGhOYjh2ZUdORnV2QkxDY1FhUXpTTC1Nd1d3eTgzYnRqV0V6RUJkYWtROVZMTldjdFR1RjV6Wi1FRUlVcnNYNC1lUzRYOGxTckdWV1dzTWxHWXBfU3prcEpzEhdsODQ2YXFPOUQ5M2pvc1VQdzg3cjhRcxoiQURzcjlmUVJ1Z2pwYnZoSWI1OW9hc3h4SDdaMWpBSkVaURIEODEyNBoBMyoAMAA4AUAAGCogv7vXzQ1KAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
coco-tw-263,18031,台中清水店,中部,台中市,清水區,台中市清水區中山路311號,04-26235205,10:15:00-21:00:00,confirmed,confirmed,True,True,foodpanda,foodpanda; Uber Eats,Nidin; Uber Eats; foodpanda,Uber Eats; foodpanda,https://order.nidin.shop/brand/cocotea,https://order.nidin.shop/menu/18031,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%8F%B0%E4%B8%AD%E6%B8%85%E6%B0%B4%E5%BA%97+%E5%8F%B0%E4%B8%AD%E5%B8%82%E6%B8%85%E6%B0%B4%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF311%E8%99%9F&hl=zh-TW,https://www.google.com/search?q=CoCo%E9%83%BD%E5%8F%AF+%E5%8F%B0%E4%B8%AD%E6%B8%85%E6%B0%B4%E5%BA%97+%E5%8F%B0%E4%B8%AD%E5%B8%82%E6%B8%85%E6%B0%B4%E5%8D%80%E4%B8%AD%E5%B1%B1%E8%B7%AF311%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEp2T1N5MFM4TTlLSUNUdTVsTzRNVVRIbmNrT1AtRlUyYk5IcXRhc3hwdjBnMUEyRWlUcWJCNXBESzFlX2tyZ3BiS3lYai05V2FUZFJ3bmVSaUdqSjFtaUhudHFFYUpOc09xMnp6aU90VHVfOWR5MzkwEhd0czQ2YXRmc0xaUGd2cjBQbktXQndBaxoiQURzcjlmU1BROTRscktyalRfN2Z2NEROT1loVHJiak9NURIEODEyNBoBMyoAMAA4AUAAGCog1KGNlANKAhAB,Human-paced Google Order re-check opened the blue order flow and read providers.
