storeId,storeName,regionGroup,city,district,address,phone,hours,gmbStatus,gmbOrderingStatus,hasAnyOrderingSystem,hasGmbOrderingSystem,gmbPickupProviders,gmbDeliveryProviders,allSourceSystems,gmbSystems,officialSourceUrl,officialStoreUrl,gmbUrl,gmbOrderPanelUrl,manualReviewReason
truedan-tw-9-02,台南大灣店,南部,台南市,永康區,台南市永康區大灣路906之1號,06-207-3766,09:00-24:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=9,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=9,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E5%8F%B0%E5%8D%97%E5%A4%A7%E7%81%A3%E5%BA%97/@22.9996909,120.2557617,17z/data=!3m1!4b1!4m6!3m5!1s0x346e716966c777fb:0xc4da9880b3614002!8m2!3d22.9996909!4d120.2557617!16s%2Fg%2F11s7z04hpf?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFzN3owNGhwZhgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=O7k4apqEGY-Rvr0P5vCD-Ag&ei=O7k4apqEGY-Rvr0P5vCD-Ag&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-9-01,台南誠品店,南部,台南市,南區,台南市南區中華西路一段76號2樓,0911-398-326,11:00-22:00 Line：@031eusee,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=9,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=9,"https://www.google.com/maps/search/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E5%8F%B0%E5%8D%97%E8%AA%A0%E5%93%81%E5%BA%97+%E5%8F%B0%E5%8D%97%E5%B8%82%E5%8D%97%E5%8D%80%E4%B8%AD%E8%8F%AF%E8%A5%BF%E8%B7%AF%E4%B8%80%E6%AE%B576%E8%99%9F2%E6%A8%93/@22.9830202,120.1908496,15z/data=!3m1!4b1?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF5ZnM3czNnORgBOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Srk4arPoKL7-1e8P9puIsAs&ei=Srk4arPoKL7-1e8P9puIsAs&fo_s=OA,SOE&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-9-04,永康中華店,南部,台南市,永康區,台南市永康區中華路479號一樓,06-3026-682,一～五 09:00-22:00 六～日 10:00-22:00(含國定假日),confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=9,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=9,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E6%B0%B8%E5%BA%B7%E4%B8%AD%E8%8F%AF%E5%BA%97/@23.0113883,120.2319179,17z/data=!3m1!4b1!4m6!3m5!1s0x346e773f343b3045:0x95e34152d13e7260!8m2!3d23.0113883!4d120.2319179!16s%2Fg%2F11k5bcn9ph?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFrNWJjbjlwaBgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Wrk4apCaNLq4vr0Pt6yp-Ak&ei=Wrk4apCaNLq4vr0Pt6yp-Ak&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-10-01,嘉義民雄店,南部,嘉義縣,民雄鄉,嘉義縣民雄鄉中樂村民生路3號1樓,05-226-8776,10:00-21:30,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=10,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=10,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E5%98%89%E7%BE%A9%E6%B0%91%E9%9B%84%E5%BA%97/@23.5564387,120.4308047,17z/data=!3m1!4b1!4m6!3m5!1s0x346ebdf835992489:0xdcf17cf9e77db0ec!8m2!3d23.5564387!4d120.4308047!16s%2Fg%2F11p0ck78t9?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFwMGNrNzh0ORgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ark4as_IJ_iyvr0P_4SNoA0&ei=ark4as_IJ_iyvr0P_4SNoA0&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-40-01,屏東中正店,南部,屏東縣,,屏東市中正路141-1號,08-7322591,09:00-21:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=40,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=40,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9%E5%B1%8F%E6%9D%B1%E4%B8%AD%E6%AD%A3%E5%BA%97/@22.6762476,120.4899891,17z/data=!3m1!4b1!4m6!3m5!1s0x346e177335d96dc3:0xe46f2ddaf855d8ae!8m2!3d22.6762476!4d120.4899891!16s%2Fg%2F11j2rgt_6z?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqMnJndF82ehgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=fLk4arawG-e7vr0PhtiCsAE&ei=fLk4arawG-e7vr0PhtiCsAE&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-5-05,小港漢民店,南部,高雄市,小港區,高雄市小港區漢民路733-1號,07-801-8383,10:00-20:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9%E5%B0%8F%E6%B8%AF%E6%BC%A2%E6%B0%91%E5%BA%97/@22.568095,120.3630017,17z/data=!3m1!4b1!4m6!3m5!1s0x346e1d58dfc4e765:0xaa8d5ab7f5a0e252!8m2!3d22.568095!4d120.3630017!16s%2Fg%2F11jvk6fqls?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqdms2ZnFscxgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=jLk4aqblM8iNvr0Pp_ik0QQ&ei=jLk4aqblM8iNvr0Pp_ik0QQ&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-5-04,楠梓德賢店,南部,高雄市,楠梓區,高雄市楠梓區德賢路247號,07-301-0768,一～五09:00~21:00、六～日10:00~21:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9%E6%A5%A0%E6%A2%93%E5%BE%B7%E8%B3%A2%E5%BA%97/@22.7262286,120.3049141,17z/data=!3m1!4b1!4m6!3m5!1s0x346e0fc6c8a7bc51:0x50e4d5b7250f7ef6!8m2!3d22.7262286!4d120.3049141!16s%2Fg%2F11qn7v7d_d?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFxbjd2N2RfZBgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=nbk4asnQGsvn1e8Pse6egAw&ei=nbk4asnQGsvn1e8Pse6egAw&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-5-07,漢神巨蛋店,南部,高雄市,左營區,高雄市左營區博愛二路777號B1,07-5866-460,一～四 11:00-22:00五～六 11:00~22:30日 10:30~22:00,confirmed,confirmed,True,True,foodpanda,foodpanda,Nidin; foodpanda,foodpanda,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,https://www.google.com/search?kgmid=/g/11lh6g80vv&q=%E7%8F%8D%E7%85%AE%E4%B8%B9+%E9%AB%98%E9%9B%84%E6%BC%A2%E7%A5%9E%E5%B7%A8%E8%9B%8B%E8%B3%BC%E7%89%A9%E5%BB%A3%E5%A0%B4%E5%BA%97&source=sh/x/loc/uni/m1/1,https://www.google.com/search?kgmid=/g/11lh6g80vv&q=%E7%8F%8D%E7%85%AE%E4%B8%B9+%E9%AB%98%E9%9B%84%E6%BC%A2%E7%A5%9E%E5%B7%A8%E8%9B%8B%E8%B3%BC%E7%89%A9%E5%BB%A3%E5%A0%B4%E5%BA%97&source=sh/x/loc/uni/m1/1#sv=CAESzQEKuQEStgEKd0FKaVQ0dEw1eUNwc19fRTZ5N29VM2xWVnpybzRuSHJtX0oyRXlkVUVHNkEwZ2ZBa25aMGh0ZXIxdkNyTjY5LS1BQlNOcVRrSzdKM0pHVXRKNjNLMnV6ZUctNktmM2NaNXhBMmJoRmlWckNJQ29oTlA4WmFZR3NnEhdUVkE1YXVuOUhNRGwxZThQc3AyQ3VBRRoiQURzcjlmUkJ2eGVOYTlHd25YZjNhZkx4VnRLQXR1UUU2dxIEODEyNBoBMyoAMAA4AUAAGCogrJr0_g1KAhAB,
truedan-tw-5-03,高雄岡山店,南部,高雄市,岡山區,高雄市岡山區公園西路三段45號,07-625-5878,一～五09:00~21:00、六～日10:00~21:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9%E9%AB%98%E9%9B%84%E5%B2%A1%E5%B1%B1%E5%BA%97/@22.7952725,120.2851862,17z/data=!3m1!4b1!4m6!3m5!1s0x346e0d8a09a32b65:0x5bbe647be99a7aad!8m2!3d22.7952725!4d120.2851862!16s%2Fg%2F11pwy9gy12?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFwd3k5Z3kxMhgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=trk4aoe_FoKk1e8Pq_2DgA8&ei=trk4aoe_FoKk1e8Pq_2DgA8&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-5-06,高雄左營店,南部,高雄市,左營區,高雄市左營區華夏路710號,07-3456-739,10:00-21:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E9%AB%98%E9%9B%84%E5%B7%A6%E7%87%9F%E5%BA%97/@22.677876,120.3022796,17z/data=!3m1!4b1!4m6!3m5!1s0x346e05583b125439:0x32097b439fae8b49!8m2!3d22.677876!4d120.3022796!16s%2Fg%2F11fp8jmxgr?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFmcDhqbXhnchgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=xbk4apqVLPLM1e8Ppq7KsQ4&ei=xbk4apqVLPLM1e8Ppq7KsQ4&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-5-01,高雄旗山店,南部,高雄市,旗山區,高雄市旗山區延平一路645號,07-6627893,09:00-21:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E9%AB%98%E9%9B%84%E6%97%97%E5%B1%B1%E5%BA%97/@22.8846366,120.4832314,17z/data=!3m1!4b1!4m6!3m5!1s0x346e6b003255604b:0x7f7b778efd662717!8m2!3d22.8846366!4d120.4832314!16s%2Fg%2F11vx3jxvqs?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2eDNqeHZxcxgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=1rk4avK9Bf2Ivr0P_-ykoQg&ei=1rk4avK9Bf2Ivr0P_-ykoQg&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-5-08,高雄苓雅店,南部,高雄市,苓雅區,高雄市苓雅區自強3路177號1樓,07-2693762,平日營業時間:10:00~19:00 六日營業時間:10:00~22:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E9%AB%98%E9%9B%84%E8%8B%93%E9%9B%85%E5%BA%97/@22.6180843,120.2979538,17z/data=!3m1!4b1!4m6!3m5!1s0x346e050c810106e5:0x891e53df1c21e41c!8m2!3d22.6180843!4d120.2979538!16s%2Fg%2F11j301ssq1?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFqMzAxc3NxMRgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=5rk4apq6IYKjvr0Pk6iC8AU&ei=5rk4apq6IYKjvr0Pk6iC8AU&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-5-02,高雄路竹店,南部,高雄市,路竹區,高雄市路竹區大社路83號,07-696-1559,09:00-20:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=5,"https://www.google.com/maps/place/TRUEDAN/@22.8638092,120.262501,17z/data=!3m1!4b1!4m6!3m5!1s0x346e0d849cbc8129:0xc6ae904d5c7f88f6!8m2!3d22.8638092!4d120.262501!16s%2Fg%2F11t_gvk_vh?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF0X2d2a192aBgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=9bk4arKAPIKjvr0Pk6iC8AU&ei=9bk4arKAPIKjvr0Pk6iC8AU&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-6-01,花蓮中正店,東部,花蓮縣,,花蓮市中正路567號,03-8335-968,10:00-22:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=6,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=6,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9%E8%8A%B1%E8%93%AE%E4%B8%AD%E6%AD%A3%E5%BA%97/@23.9776397,121.607749,17z/data=!3m1!4b1!4m6!3m5!1s0x34689ff18e76369b:0x24d7968853323c41!8m2!3d23.9776397!4d121.607749!16s%2Fg%2F11hz_ksbdt?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFoel9rc2JkdBgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=BLo4aumtMdHT1e8P1dKB0AE&ei=BLo4aumtMdHT1e8P1dKB0AE&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-45-01,澎湖馬公店,離島,澎湖縣,馬公市,澎湖縣馬公市中正路42號,06-9266050,10:00-22:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=45,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=45,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9+%E6%BE%8E%E6%B9%96%E9%A6%AC%E5%85%AC%E5%BA%97/@23.5656958,119.5654261,17z/data=!3m1!4b1!4m6!3m5!1s0x346c5b17faf56207:0xeb3bd4415ffc6cba!8m2!3d23.5656958!4d119.5654261!16s%2Fg%2F11ll421hmr?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTFsbDQyMWhtchgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=Fbo4arH5JIKjvr0Pk6iC8AU&ei=Fbo4arH5JIKjvr0Pk6iC8AU&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
truedan-tw-59-01,金門金湖店,離島,金門縣,金湖鎮,金門縣金湖鎮太湖路二段203號,（082）338656,10:00~20:00,confirmed,button_confirmed_provider_pending,True,True,,,Ocard,,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=59,https://www.truedan.com.tw/portal_d1_cnt.php?s_contury=1&s_city=59,"https://www.google.com/maps/place/%E7%8F%8D%E7%85%AE%E4%B8%B9%E9%87%91%E9%96%80%E9%87%91%E6%B9%96%E5%BA%97/@24.4389454,118.4183073,17z/data=!3m1!4b1!4m6!3m5!1s0x3414a50065a2e827:0x64363d74cd0dbae6!8m2!3d24.4389454!4d118.4183073!16s%2Fg%2F11vwgbpvgm?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D","https://www.google.com/searchviewer/42?cvd=CLw_EicKJeICIjIgEhkiF9LX29IPEQoNL2cvMTF2d2dicHZnbRgAOgMI8A0%3D&hl=zh-Hant-TW&gl=tw&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=J7o4atmSA6iWvr0PyL-y-Ao&ei=J7o4atmSA6iWvr0PyL-y-Ao&fo_s=OA,SOE&opi=79508299&ebb=1&cs=0&foub=mcpp","Google Maps online-order entry was visible/opened, but provider rows were not safely parsed. Manual review needed."
