storeId,storeName,regionGroup,city,district,address,phone,gmbStatus,gmbOrderingStatus,hasAnyOrderingSystem,hasGmbOrderingSystem,gmbPickupProviders,gmbDeliveryProviders,allSourceSystems,gmbSystems,gmbUrl,gmbOrderPanelUrl,manualReviewReason
"macu-tw-302","高雄九如店","南部","高雄市","三民區","高雄市三民區九如一路909號","07-3806338","confirmed","confirmed","true","true","","foodpanda","LINE、foodpanda、食在麻吉 eathere","foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E9%AB%98%E9%9B%84%E4%B9%9D%E5%A6%82%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E4%B9%9D%E5%A6%82%E4%B8%80%E8%B7%AF909%E8%99%9F&hl=zh-TW&sei=tR5harawH5Gevr0PmL2i0QQ#sv=CAESzQEKuQEStgEKd0FKaVQ0dElvS3JDSDdYSHd4Y1FGd1M4OWpYekVGdmdxSXduckJiRnN5SGVodmtZTWhETWtWT1R4YTlWLW9uRTVkMlRSTGZQYjFVNjRxaTJLWnJwVmU5MHIwbjU0MHpHaVEwQll5NElPRTVZUGhZd2FJai1fbWlvEhd0UjVoYXRHeEpyaW52cjBQckpuZTRRRRoiQURzcjlmUTFOTl9rVFpRVWg1V3dqb0VMSUZVUW5tblFHZxIEODEyNBoBMyoAMAA4AUAAGCogrdnazAU6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E9%AB%98%E9%9B%84%E4%B9%9D%E5%A6%82%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E4%B9%9D%E5%A6%82%E4%B8%80%E8%B7%AF909%E8%99%9F&hl=zh-TW&sei=tR5harawH5Gevr0PmL2i0QQ#sv=CAESzQEKuQEStgEKd0FKaVQ0dEw2anF4UTBTajFLRGQ5UHJ6Y3puVmNzcjQ0T2tEUE9EbWdIRml3SV9odVRyZ2pqTzl0b05HUFNNUlQ3b2ZTVG5WVndRcGlXOFlQRE81aDNaaFpRS2FWMmN2UENKZkVKbXp4UTNyNUxGQl9seEZfVDM0EhdOSWxoYXJyTUd0LW92cjBQa3ZtTXFRWRoiQURzcjlmU01wTUItWTRMSXJnUkpYRFBrd09XZmhsRmV0dxIEODEyNBoBMyoAMAA4AUAAGCogrdWX9whKAhAB","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-253","高雄二聖店","南部","高雄市","前鎮區","高雄市前鎮區二聖一路75號","07-7220557","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E9%AB%98%E9%9B%84%E4%BA%8C%E8%81%96%E5%BA%97%20%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E4%BA%8C%E8%81%96%E4%B8%80%E8%B7%AF75%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEp6Zmh5TDFIdFI4azZ6SzBTWEtYUi1TVjhmc2RkQ1NPSlpmbDNOUWtzVFJkdTVRY3hqa3AzX1B3NjRfcHR3d0pfQ3d0VFgzTVVrVXM2Z01majZSb2Vac2FCOEtWNUk0eU9RZTZqZl9XNmZELVRjcUJjEhd5UjVoYXN2M0ZaM08xZThQN05UbDJRaxoiQURzcjlmUkZxdjVkN0Uzc2ZnZU9tb1lJTzl0cVhlRkZOdxIEODEyNBoBMyoAMAA4AUAAGCogrNG67Q06AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E9%AB%98%E9%9B%84%E4%BA%8C%E8%81%96%E5%BA%97%20%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E4%BA%8C%E8%81%96%E4%B8%80%E8%B7%AF75%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEp6Zmh5TDFIdFI4azZ6SzBTWEtYUi1TVjhmc2RkQ1NPSlpmbDNOUWtzVFJkdTVRY3hqa3AzX1B3NjRfcHR3d0pfQ3d0VFgzTVVrVXM2Z01majZSb2Vac2FCOEtWNUk0eU9RZTZqZl9XNmZELVRjcUJjEhd5UjVoYXN2M0ZaM08xZThQN05UbDJRaxoiQURzcjlmUkZxdjVkN0Uzc2ZnZU9tb1lJTzl0cVhlRkZOdxIEODEyNBoBMyoAMAA4AUAAGCogrNG67Q06AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-255","高雄京吉店","南部","高雄市","仁武區","高雄市仁武區京吉六路31號","07-3752922","confirmed","confirmed","true","true","","Uber Eats","LINE、Uber Eats、食在麻吉 eathere","Uber Eats","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E9%AB%98%E9%9B%84%E4%BA%AC%E5%90%89%E5%BA%97%20%E9%AB%98%E9%9B%84%E5%B8%82%E4%BB%81%E6%AD%A6%E5%8D%80%E4%BA%AC%E5%90%89%E5%85%AD%E8%B7%AF31%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpHQUhXbmhiMHc1V2hYRDJlcU5BQm53b1R6QnlzTGJTWlBoajNMaDJYVnZVbkhsUU5heVpwZFp3c1docUhvTTVXRVpzUndmb3VUTFplZGNJRG8yc0wyM3AwdWY1UFJlSWk4TGRTQkZyS0lFdmFNd1l3EhczUjVoYXVpQUlOZnMxZThQZzRudjJROBoiQURzcjlmVFFSN0hLVk5qT3pEQ0FGZEgzSXN1bkdQb3ZrURIEODEyNBoBMyoAMAA4AUAAGCogourB3g06AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E9%AB%98%E9%9B%84%E4%BA%AC%E5%90%89%E5%BA%97%20%E9%AB%98%E9%9B%84%E5%B8%82%E4%BB%81%E6%AD%A6%E5%8D%80%E4%BA%AC%E5%90%89%E5%85%AD%E8%B7%AF31%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpHQUhXbmhiMHc1V2hYRDJlcU5BQm53b1R6QnlzTGJTWlBoajNMaDJYVnZVbkhsUU5heVpwZFp3c1docUhvTTVXRVpzUndmb3VUTFplZGNJRG8yc0wyM3AwdWY1UFJlSWk4TGRTQkZyS0lFdmFNd1l3EhczUjVoYXVpQUlOZnMxZThQZzRudjJROBoiQURzcjlmVFFSN0hLVk5qT3pEQ0FGZEgzSXN1bkdQb3ZrURIEODEyNBoBMyoAMAA4AUAAGCogourB3g06AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-250","高雄仁美學堂店","南部","高雄市","鳥松區","高雄市鳥松區仁美里學堂路179號","07-7352541","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E9%AB%98%E9%9B%84%E4%BB%81%E7%BE%8E%E5%AD%B8%E5%A0%82%E5%BA%97%20%E9%AB%98%E9%9B%84%E5%B8%82%E9%B3%A5%E6%9D%BE%E5%8D%80%E4%BB%81%E7%BE%8E%E9%87%8C%E5%AD%B8%E5%A0%82%E8%B7%AF179%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEw3SFlUQTYzdktfenpSa3J3WTB1UEtKb3RzSlJEb3Z4VUMzQmV6bWNIdXpPcWg5NFVxZExvbXRwaGhrZzRtMzJPbXNlR1hiVDA4Sl9DdFRGazBkd3pIOUlXa1lQZ3JSeG5PYXFwYzRreVZKZDVCbklnEhdBU3RoYXB1YkdfdW52cjBQeU56Wm9RURoiQURzcjlmUnFRS2g2a2NsQXRhNHlyYi1uaG0wdkJPNWZaZxIEODEyNBoBMyoAMAA4AUAAGCogyNGOwwY6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E9%AB%98%E9%9B%84%E4%BB%81%E7%BE%8E%E5%AD%B8%E5%A0%82%E5%BA%97%20%E9%AB%98%E9%9B%84%E5%B8%82%E9%B3%A5%E6%9D%BE%E5%8D%80%E4%BB%81%E7%BE%8E%E9%87%8C%E5%AD%B8%E5%A0%82%E8%B7%AF179%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEw3SFlUQTYzdktfenpSa3J3WTB1UEtKb3RzSlJEb3Z4VUMzQmV6bWNIdXpPcWg5NFVxZExvbXRwaGhrZzRtMzJPbXNlR1hiVDA4Sl9DdFRGazBkd3pIOUlXa1lQZ3JSeG5PYXFwYzRreVZKZDVCbklnEhdBU3RoYXB1YkdfdW52cjBQeU56Wm9RURoiQURzcjlmUnFRS2g2a2NsQXRhNHlyYi1uaG0wdkJPNWZaZxIEODEyNBoBMyoAMAA4AUAAGCogyNGOwwY6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-263","高雄光華店","南部","高雄市","前鎮區","高雄市前鎮區光華二路314號","07-7262880","confirmed","confirmed","true","true","foodpanda","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E9%AB%98%E9%9B%84%E5%85%89%E8%8F%AF%E5%BA%97%20%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E5%85%89%E8%8F%AF%E4%BA%8C%E8%B7%AF314%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtFSWppamRhSDJJZW9Rdjg1UkM4RFEzMDZHejFJSmQ4U3ZLZGp6a0NjQkFrNDEyd05FSU9jS1FEZXprVkc0T2F1ME9uYzNXQVRjTDZTMWZhZi1yNWhYUzRZV1lqN3lId2tyeHFtc2dudW54b3Q3ZUFnEhdHeDloYXJMakFldWd2cjBQZ2NmYjhRSRoiQURzcjlmUUpJRldVSmlWZHRfZmxtb0xyVUVrTzFoSlNDZxIEODEyNBoBMyoAMAA4AUAAGCog3LawjA46AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E9%AB%98%E9%9B%84%E5%85%89%E8%8F%AF%E5%BA%97%20%E9%AB%98%E9%9B%84%E5%B8%82%E5%89%8D%E9%8E%AE%E5%8D%80%E5%85%89%E8%8F%AF%E4%BA%8C%E8%B7%AF314%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtFSWppamRhSDJJZW9Rdjg1UkM4RFEzMDZHejFJSmQ4U3ZLZGp6a0NjQkFrNDEyd05FSU9jS1FEZXprVkc0T2F1ME9uYzNXQVRjTDZTMWZhZi1yNWhYUzRZV1lqN3lId2tyeHFtc2dudW54b3Q3ZUFnEhdHeDloYXJMakFldWd2cjBQZ2NmYjhRSRoiQURzcjlmUUpJRldVSmlWZHRfZmxtb0xyVUVrTzFoSlNDZxIEODEyNBoBMyoAMAA4AUAAGCog3LawjA46AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-258","高雄內惟店","南部","高雄市","鼓山區","高雄市鼓山區九如四路925號","07-5338001","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E9%AB%98%E9%9B%84%E5%85%A7%E6%83%9F%E5%BA%97%20%E9%AB%98%E9%9B%84%E5%B8%82%E9%BC%93%E5%B1%B1%E5%8D%80%E4%B9%9D%E5%A6%82%E5%9B%9B%E8%B7%AF925%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEkxUF9KaGRJa0Z3V2h0SVdDVk11MHAtZVhSc3llUk5KVTNDbXo1OWJNalZoX01rUy0zal9YWUZtdVZVQVJhUFBPazVWMHBScXpKdDNnMFkxbWJUOTdWbE52WWZsZnJMMnAtOEk1UkVpekluY3pZXzhFEhdMeDloYXNYbE1NcUJ2cjBQaU1uRzRBNBoiQURzcjlmVDhMVlY0ejNZN2dqUDU3ZExDRTlFM1ljS2JEQRIEODEyNBoBMyoAMAA4AUAAGCogrue1pQY6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E9%AB%98%E9%9B%84%E5%85%A7%E6%83%9F%E5%BA%97%20%E9%AB%98%E9%9B%84%E5%B8%82%E9%BC%93%E5%B1%B1%E5%8D%80%E4%B9%9D%E5%A6%82%E5%9B%9B%E8%B7%AF925%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEkxUF9KaGRJa0Z3V2h0SVdDVk11MHAtZVhSc3llUk5KVTNDbXo1OWJNalZoX01rUy0zal9YWUZtdVZVQVJhUFBPazVWMHBScXpKdDNnMFkxbWJUOTdWbE52WWZsZnJMMnAtOEk1UkVpekluY3pZXzhFEhdMeDloYXNYbE1NcUJ2cjBQaU1uRzRBNBoiQURzcjlmVDhMVlY0ejNZN2dqUDU3ZExDRTlFM1ljS2JEQRIEODEyNBoBMyoAMAA4AUAAGCogrue1pQY6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-252","高雄八德中山店","南部","高雄市","新興區","高雄市新興區八德一路386號","07-2363285","confirmed","confirmed","true","true","foodpanda、Uber Eats","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E9%AB%98%E9%9B%84%E5%85%AB%E5%BE%B7%E4%B8%AD%E5%B1%B1%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%96%B0%E8%88%88%E5%8D%80%E5%85%AB%E5%BE%B7%E4%B8%80%E8%B7%AF386%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExhRjBsNkFQTXZIeV9UcGxDSmpxbTlaenJuXzY4V0UzUnlIT1FiM01USnhqTVF6WVNNUk84NHhhNF94dGRoYmJSaWE0RXZ1ak0weVJRNWhZM1EwTWdIeWpsRko4c21QQVJrUm5fUjBWYnpWZlpuTWJFEhdHaXRoYXZYY0YtdnIxZThQanZlbjhBMBoiQURzcjlmU2tDNEdLRmQ5cGxneElFVlQweHA3LTFObFRtQRIEODEyNBoBMyoAMAA4AUAAGCoglfzuhAI6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E9%AB%98%E9%9B%84%E5%85%AB%E5%BE%B7%E4%B8%AD%E5%B1%B1%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%96%B0%E8%88%88%E5%8D%80%E5%85%AB%E5%BE%B7%E4%B8%80%E8%B7%AF386%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dExhRjBsNkFQTXZIeV9UcGxDSmpxbTlaenJuXzY4V0UzUnlIT1FiM01USnhqTVF6WVNNUk84NHhhNF94dGRoYmJSaWE0RXZ1ak0weVJRNWhZM1EwTWdIeWpsRko4c21QQVJrUm5fUjBWYnpWZlpuTWJFEhdHaXRoYXZYY0YtdnIxZThQanZlbjhBMBoiQURzcjlmU2tDNEdLRmQ5cGxneElFVlQweHA3LTFObFRtQRIEODEyNBoBMyoAMAA4AUAAGCoglfzuhAI6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-278","高雄六合店","南部","高雄市","新興區","高雄市新興區長驛里自立二路116號","07-2850305","confirmed","confirmed","true","true","","Uber Eats","LINE、Uber Eats、食在麻吉 eathere","Uber Eats","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E9%AB%98%E9%9B%84%E5%85%AD%E5%90%88%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%96%B0%E8%88%88%E5%8D%80%E9%95%B7%E9%A9%9B%E9%87%8C%E8%87%AA%E7%AB%8B%E4%BA%8C%E8%B7%AF116%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElpTW9BTzMzQ0hWN0JvYWdLOE45TUZOWFo2Um11RGM2SGROYW9aZk5DTmZUT0NxSTRLQmlyTnRIZy11OVdWbVZNWWltdWhmZEtIdHZGZ1NrMERialYzdmhZeHlqb0JfenF4dndzcUFjakxKWGRKenNVEhdiaDloYXFUekM1MkZ2cjBQOHB5cTRRTRoiQURzcjlmUWJicjNydm1DU3BjZWpzcXRPWFI0d1Z4THhOURIEODEyNBoBMyoAMAA4AUAAGCog84284QY6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E9%AB%98%E9%9B%84%E5%85%AD%E5%90%88%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%96%B0%E8%88%88%E5%8D%80%E9%95%B7%E9%A9%9B%E9%87%8C%E8%87%AA%E7%AB%8B%E4%BA%8C%E8%B7%AF116%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dElpTW9BTzMzQ0hWN0JvYWdLOE45TUZOWFo2Um11RGM2SGROYW9aZk5DTmZUT0NxSTRLQmlyTnRIZy11OVdWbVZNWWltdWhmZEtIdHZGZ1NrMERialYzdmhZeHlqb0JfenF4dndzcUFjakxKWGRKenNVEhdiaDloYXFUekM1MkZ2cjBQOHB5cTRRTRoiQURzcjlmUWJicjNydm1DU3BjZWpzcXRPWFI0d1Z4THhOURIEODEyNBoBMyoAMAA4AUAAGCog84284QY6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-262","高雄博愛店","南部","高雄市","三民區","高雄市三民區博愛一路316號","07-3228892","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E9%AB%98%E9%9B%84%E5%8D%9A%E6%84%9B%E5%BA%97%20%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E5%8D%9A%E6%84%9B%E4%B8%80%E8%B7%AF316%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtubktwNElpR1FLZmZ1ekJ0LXEtU0dRSnV1RmhnT0E3d05pXzBkYWZmMjlHd3RCV004SUxIN0Y4OXlmS3I1aVROZWZUZmcweW8zR3RuRlFIWkRBYmRrdEw3LVBaakdDXzRUQ0ZzYWdIaXEyaFBtcVljEhdmeDloYXFtT0xaVER2cjBQNGVpMTBROBoiQURzcjlmU0t4OGFLNnJCUXZzel83Yk0xQklxZ3MtU3htdxIEODEyNBoBMyoAMAA4AUAAGCogx5bmqg86AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E9%AB%98%E9%9B%84%E5%8D%9A%E6%84%9B%E5%BA%97%20%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E5%8D%9A%E6%84%9B%E4%B8%80%E8%B7%AF316%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEtubktwNElpR1FLZmZ1ekJ0LXEtU0dRSnV1RmhnT0E3d05pXzBkYWZmMjlHd3RCV004SUxIN0Y4OXlmS3I1aVROZWZUZmcweW8zR3RuRlFIWkRBYmRrdEw3LVBaakdDXzRUQ0ZzYWdIaXEyaFBtcVljEhdmeDloYXFtT0xaVER2cjBQNGVpMTBROBoiQURzcjlmU0t4OGFLNnJCUXZzel83Yk0xQklxZ3MtU3htdxIEODEyNBoBMyoAMAA4AUAAGCogx5bmqg86AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-245","高雄土庫店","南部","高雄市","楠梓區","高雄市楠梓區清豐二路146號","07-3558688","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E9%AB%98%E9%9B%84%E5%9C%9F%E5%BA%AB%E5%BA%97%20%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E6%B8%85%E8%B1%90%E4%BA%8C%E8%B7%AF146%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEk3U0R3cjZLakN3WE5kTV8wUXhnUFBoSEJNWHR2Y3hUWlktc0I1Y05odHRUVTcwM1Z4OXp5UEw0cldwMUZ5Wlo1VDZnYkljRzAyX0J2Vm9VU1lNSTNEaVJySk9JOUhVb2dWRVVtdEhlWHF5ZHAxWXVnEhdsUjloYXB2d0I1amQxZThQOFBfTjhBdxoiQURzcjlmVDNWSHFlOWlYRVFfYjFsX1pkX2dXX2F1Wk5LURIEODEyNBoBMyoAMAA4AUAAGCogvL-LlQU6AEoCEAE","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E9%AB%98%E9%9B%84%E5%9C%9F%E5%BA%AB%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E6%A5%A0%E6%A2%93%E5%8D%80%E6%B8%85%E8%B1%90%E4%BA%8C%E8%B7%AF146%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEk3U0R3cjZLakN3WE5kTV8wUXhnUFBoSEJNWHR2Y3hUWlktc0I1Y05odHRUVTcwM1Z4OXp5UEw0cldwMUZ5Wlo1VDZnYkljRzAyX0J2Vm9VU1lNSTNEaVJySk9JOUhVb2dWRVVtdEhlWHF5ZHAxWXVnEhdsUjloYXB2d0I1amQxZThQOFBfTjhBdxoiQURzcjlmVDNWSHFlOWlYRVFfYjFsX1pkX2dXX2F1Wk5LURIEODEyNBoBMyoAMAA4AUAAGCogvL-LlQU6AEoCEAE","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-277","高雄大寮鳳林店","南部","高雄市","大寮區","高雄市大寮區山頂里鳳林三路747號","07-7865698","confirmed","button_confirmed_provider_pending","true","true","","","LINE、食在麻吉 eathere","","https://goo.gl/maps/veP9F3TKzxJmFret9","https://www.google.com.tw/maps/place/%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E9%B3%B3%E6%9E%97%E5%BA%97/@22.6112713,120.3920379,17z/data=!4m7!3m6!1s0x346e1b9db043a2b3:0x734f1c9b8075bd51!8m2!3d22.6112713!4d120.3920379!10e1!16s%2Fg%2F11bxdvgg1z?hl=zh-TW&entry=ttu&g_ep=EgoyMDI2MDcxOS4wIKXMDSoASAFQAw%3D%3D","Google Order entry/panel opened, but provider rows were not parsed."
"macu-tw-294","高雄大昌大豐店","南部","高雄市","三民區","高雄市三民區大昌二路240號","07-3813366","confirmed","confirmed","true","true","","foodpanda、Uber Eats","LINE、Uber Eats、foodpanda、食在麻吉 eathere","Uber Eats、foodpanda","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E9%AB%98%E9%9B%84%E5%A4%A7%E6%98%8C%E5%A4%A7%E8%B1%90%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E5%A4%A7%E6%98%8C%E4%BA%8C%E8%B7%AF240%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpQRjJDdHU2UkhnWHNsbXNVWk14Y3B2enlsMjhlY0ozNTVZWFNNal91c2xCakFzVDM3c0tWOFZ0RUR5dnNPdmlWREx3TnJ1Z1l1elFtXzFzZ2FnVmZsaVA0REhNM3haUEpZMWRQNGpTZGlkWFV6ZUs0Ehd3eDloYXRuS0JLVHAxZThQcXRHMThBbxoiQURzcjlmUzFzS0FzdmZpdWdFOFlKQ3BfMnJLdzNUZDdMQRIEODEyNBoBMyoAMAA4AUAAGCoglouIQjoASgIQAQ","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A+%E9%AB%98%E9%9B%84%E5%A4%A7%E6%98%8C%E5%A4%A7%E8%B1%90%E5%BA%97+%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E5%A4%A7%E6%98%8C%E4%BA%8C%E8%B7%AF240%E8%99%9F&hl=zh-TW#sv=CAESzQEKuQEStgEKd0FKaVQ0dEpQRjJDdHU2UkhnWHNsbXNVWk14Y3B2enlsMjhlY0ozNTVZWFNNal91c2xCakFzVDM3c0tWOFZ0RUR5dnNPdmlWREx3TnJ1Z1l1elFtXzFzZ2FnVmZsaVA0REhNM3haUEpZMWRQNGpTZGlkWFV6ZUs0Ehd3eDloYXRuS0JLVHAxZThQcXRHMThBbxoiQURzcjlmUzFzS0FzdmZpdWdFOFlKQ3BfMnJLdzNUZDdMQRIEODEyNBoBMyoAMAA4AUAAGCoglouIQjoASgIQAQ","Playwright batch opened Google Order flow and read visible pickup/delivery providers."
"macu-tw-332","高雄大昌店","南部","高雄市","三民區","高雄市三民區寶珠里大昌二路553號1樓","07-3801122","confirmed","no_gmb_order_button","true","false","","","LINE、食在麻吉 eathere","","https://www.google.com/search?q=%E9%BA%BB%E5%8F%A4%E8%8C%B6%E5%9D%8A%20%E9%AB%98%E9%9B%84%E5%A4%A7%E6%98%8C%E5%BA%97%20%E9%AB%98%E9%9B%84%E5%B8%82%E4%B8%89%E6%B0%91%E5%8D%80%E5%AF%B6%E7%8F%A0%E9%87%8C%E5%A4%A7%E6%98%8C%E4%BA%8C%E8%B7%AF553%E8%99%9F1%E6%A8%93&hl=zh-TW","","Named GMB profile matched, but no Google Order entry was opened."
